Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
27,30,5,5,22,24,6,train/00006_00008_00007.png
39,40,5,6,34,35,7,train/07330.png
40,42,6,6,35,37,5,train/00005_00033_00020.png
38,38,5,5,33,33,8,train/00008_00012_00009.png
69,65,6,6,63,60,30,train/00030_00007_00020.png
138,120,12,10,126,110,11,train/00011_00034_00027.png
35,32,6,5,30,27,10,train/00010_00002_00007.png
58,59,5,6,53,54,35,train/00035_00028_00029.png
46,46,5,5,41,41,31,train/01927.png
39,39,5,5,34,34,4,train/00004_00053_00006.png
34,33,6,5,29,28,3,train/00003_00021_00008.png
30,33,5,5,25,28,7,train/00007_00034_00008.png
50,51,6,6,45,46,12,train/00012_00035_00020.png
33,33,5,5,27,27,9,train/04152.png
100,101,8,9,92,93,4,train/00004_00002_00029.png
38,38,5,5,33,33,10,train/00010_00030_00019.png
118,109,10,9,108,99,25,train/00025_00007_00027.png
40,41,5,6,35,36,7,train/00007_00024_00017.png
32,32,6,5,26,26,35,train/00035_00025_00002.png
81,77,7,7,74,71,25,train/00025_00049_00025.png
41,43,6,6,36,38,17,train/00017_00030_00000.png
48,48,5,5,43,43,5,train/00005_00025_00028.png
54,49,6,6,49,44,29,train/00029_00003_00013.png
51,50,6,6,46,45,25,train/00025_00026_00018.png
42,42,6,6,37,37,11,train/00011_00042_00011.png
37,38,5,6,31,32,7,train/01673.png
71,62,7,5,65,57,25,train/00025_00042_00022.png
33,33,6,6,28,28,8,train/10628.png
33,35,5,6,28,30,38,train/00038_00065_00012.png
33,33,6,5,28,27,2,train/00002_00074_00008.png
82,87,7,7,75,79,38,train/00038_00056_00024.png
38,39,5,6,33,34,30,train/00030_00010_00009.png
42,54,5,6,37,49,14,train/00014_00014_00005.png
48,48,5,5,43,43,12,train/00012_00038_00017.png
36,36,6,5,31,31,3,train/00003_00019_00009.png
53,46,5,5,48,41,30,train/00030_00001_00029.png
64,60,5,6,59,55,26,train/07080.png
30,31,5,6,25,26,3,train/00003_00003_00000.png
52,53,6,6,47,48,42,train/00042_00000_00023.png
40,41,5,6,35,36,36,train/00036_00006_00016.png
69,69,7,7,63,63,16,train/09715.png
50,50,5,6,45,45,2,train/00002_00045_00023.png
27,26,6,6,22,21,5,train/00005_00003_00000.png
36,36,6,6,31,31,15,train/00015_00010_00014.png
48,48,5,5,43,43,30,train/02864.png
41,42,5,6,36,37,23,train/00023_00012_00019.png
75,76,6,6,69,70,16,train/00016_00000_00015.png
37,38,6,5,32,33,8,train/07159.png
52,53,6,5,47,48,12,train/00012_00021_00018.png
47,46,6,5,42,41,5,train/00005_00023_00019.png
71,68,7,6,64,61,11,train/00011_00013_00020.png
38,37,6,5,33,32,35,train/00035_00025_00011.png
94,82,9,7,86,75,11,train/00011_00026_00015.png
40,40,6,6,35,35,20,train/00020_00009_00011.png
38,44,6,6,33,39,25,train/00025_00048_00010.png
33,32,6,6,28,27,12,train/00012_00009_00001.png
26,27,5,6,21,22,36,train/02151.png
89,91,8,8,81,83,9,train/04259.png
62,67,5,6,56,61,3,train/00003_00006_00019.png
49,50,5,5,43,44,2,train/00002_00065_00008.png
105,104,10,9,96,94,16,train/00016_00008_00026.png
36,37,5,5,31,32,10,train/00010_00065_00021.png
56,57,5,6,51,52,7,train/02783.png
36,36,6,6,31,31,13,train/00013_00037_00003.png
99,92,8,8,90,84,25,train/00025_00033_00028.png
48,48,6,6,43,43,1,train/00001_00069_00017.png
38,38,6,5,32,32,33,train/00033_00014_00008.png
129,116,11,11,118,106,31,train/00031_00012_00029.png
105,97,9,9,96,89,25,train/01703.png
45,43,6,5,40,38,2,train/00662.png
50,49,6,5,45,44,33,train/00033_00007_00006.png
36,36,5,5,31,31,31,train/00031_00021_00009.png
28,29,5,6,23,24,7,train/04262.png
72,65,7,6,66,60,23,train/08979.png
112,104,10,10,103,95,31,train/00031_00000_00026.png
70,64,6,5,64,58,24,train/00024_00000_00023.png
40,38,6,6,34,33,13,train/00013_00071_00008.png
29,29,6,5,24,24,5,train/00005_00039_00006.png
55,56,5,6,50,51,4,train/00004_00000_00017.png
30,31,5,6,25,25,10,train/00010_00037_00009.png
26,26,6,5,21,20,40,train/00040_00007_00000.png
41,40,5,6,36,35,26,train/00026_00002_00021.png
80,85,8,7,73,78,38,train/00038_00057_00025.png
43,42,5,5,38,37,11,train/00011_00043_00016.png
100,91,9,8,92,83,19,train/00924.png
31,33,6,6,26,28,17,train/10544.png
35,36,5,5,30,31,3,train/04301.png
36,37,6,6,31,32,13,train/10220.png
75,74,7,6,69,67,7,train/02383.png
30,30,5,5,25,25,9,train/00009_00018_00000.png
52,50,6,6,46,44,13,train/00013_00034_00029.png
34,33,5,5,29,28,2,train/00002_00007_00001.png
88,91,8,8,81,83,36,train/00711.png
59,58,6,5,54,53,7,train/00007_00005_00019.png
35,35,6,6,30,30,13,train/00013_00064_00019.png
28,28,6,6,23,23,35,train/00035_00013_00003.png
33,32,6,5,27,27,37,train/00037_00004_00011.png
39,37,6,5,34,32,10,train/00010_00040_00014.png
35,38,6,6,30,33,34,train/00034_00006_00019.png
45,39,6,5,40,34,20,train/00020_00000_00016.png
57,52,6,6,51,46,23,train/11661.png
63,70,6,7,58,63,41,train/00041_00002_00022.png
61,62,5,6,56,57,7,train/02437.png
40,37,5,6,34,32,13,train/00013_00032_00006.png
49,46,5,6,44,41,25,train/00025_00000_00002.png
77,68,7,6,71,62,13,train/00013_00057_00004.png
34,40,5,6,29,35,12,train/00012_00066_00000.png
40,40,5,5,35,35,11,train/00011_00043_00009.png
30,29,5,6,25,24,5,train/00005_00026_00004.png
37,37,6,6,32,32,14,train/00014_00007_00004.png
51,54,6,5,46,49,15,train/00015_00014_00026.png
61,59,6,6,56,54,7,train/00007_00000_00023.png
88,83,8,8,80,75,25,train/00025_00008_00009.png
51,50,6,6,45,45,26,train/09877.png
28,30,5,6,23,25,17,train/00017_00003_00004.png
48,46,6,6,43,41,12,train/04907.png
33,33,6,6,28,28,5,train/08706.png
73,75,6,7,67,69,1,train/00001_00004_00009.png
54,46,6,6,48,41,20,train/00020_00001_00022.png
34,37,6,5,28,31,13,train/00013_00026_00001.png
39,35,6,5,34,30,2,train/00002_00000_00008.png
30,30,6,6,25,25,38,train/00038_00008_00005.png
98,93,9,8,90,85,25,train/00025_00031_00028.png
52,49,5,6,47,44,25,train/12068.png
27,26,6,5,22,21,10,train/00010_00041_00001.png
33,32,6,5,27,26,41,train/00041_00006_00009.png
41,41,5,5,35,35,12,train/00012_00055_00012.png
30,31,5,6,25,26,1,train/03759.png
40,40,6,6,35,35,12,train/00012_00008_00011.png
32,30,6,5,27,25,10,train/00010_00037_00010.png
108,106,9,9,99,97,12,train/00012_00052_00011.png
84,89,7,8,76,81,8,train/00008_00031_00026.png
42,40,6,6,37,35,26,train/00026_00001_00003.png
121,117,11,11,111,107,1,train/00001_00040_00028.png
41,42,6,5,36,37,7,train/00971.png
68,67,7,6,62,61,2,train/12088.png
42,43,5,6,37,38,10,train/00010_00049_00019.png
47,46,6,5,42,41,8,train/00008_00036_00016.png
38,35,6,5,33,30,21,train/00021_00005_00009.png
27,29,6,6,22,23,4,train/10278.png
48,54,5,6,43,49,6,train/02480.png
42,43,6,6,37,38,3,train/00003_00044_00017.png
32,33,5,5,27,28,3,train/05322.png
37,37,6,6,32,32,12,train/10719.png
35,33,5,5,30,28,13,train/00013_00063_00009.png
31,31,6,5,25,26,8,train/00008_00032_00005.png
50,52,5,5,45,47,6,train/00006_00003_00022.png
53,52,6,5,48,47,35,train/00035_00020_00022.png
33,33,6,5,28,28,38,train/00038_00049_00008.png
30,33,5,6,25,28,12,train/00012_00046_00004.png
50,47,5,6,45,42,30,train/00030_00000_00018.png
31,32,5,6,26,26,8,train/00008_00027_00016.png
41,43,6,6,35,38,5,train/00005_00034_00021.png
96,100,9,9,88,92,9,train/05795.png
29,30,6,6,24,25,17,train/11281.png
43,45,5,6,38,40,3,train/00003_00011_00018.png
53,53,5,5,48,48,4,train/00004_00009_00025.png
28,26,6,5,22,21,8,train/00008_00030_00003.png
27,30,5,5,22,24,38,train/00038_00014_00002.png
27,29,5,6,22,24,9,train/00009_00029_00002.png
36,36,5,6,31,31,5,train/00005_00020_00020.png
40,38,5,6,34,33,20,train/00020_00011_00015.png
34,36,5,6,29,31,42,train/00042_00001_00010.png
28,29,5,6,23,24,35,train/00035_00005_00001.png
41,40,5,5,36,35,23,train/00023_00000_00017.png
99,99,8,8,91,91,2,train/00002_00025_00029.png
32,34,6,6,27,29,10,train/00010_00025_00007.png
80,80,7,8,73,73,8,train/09312.png
31,30,5,5,25,25,10,train/10974.png
44,44,5,6,39,39,25,train/00025_00024_00007.png
32,31,6,5,27,26,2,train/00002_00021_00006.png
105,98,10,8,96,90,9,train/00009_00010_00028.png
43,43,6,5,38,38,14,train/00014_00023_00008.png
131,119,12,11,120,109,13,train/00013_00003_00025.png
49,49,5,5,44,44,16,train/00016_00003_00024.png
171,157,15,14,156,143,11,train/00011_00033_00029.png
34,33,5,6,29,28,21,train/00021_00006_00002.png
45,43,6,6,40,38,8,train/00008_00002_00020.png
42,43,6,6,37,38,6,train/00006_00006_00017.png
30,33,5,6,25,28,6,train/00006_00008_00011.png
97,86,8,8,89,79,25,train/00025_00003_00014.png
47,47,5,5,42,42,14,train/00014_00012_00014.png
43,42,5,5,38,37,32,train/00032_00002_00017.png
41,40,6,6,35,35,1,train/00001_00062_00014.png
36,36,6,6,31,31,35,train/00035_00039_00005.png
45,42,6,6,40,37,5,train/00005_00020_00026.png
29,31,5,6,24,26,9,train/00009_00019_00008.png
37,36,5,5,31,31,4,train/00004_00048_00010.png
44,44,5,5,39,39,1,train/00001_00033_00019.png
58,54,6,6,52,49,28,train/00028_00001_00019.png
36,35,5,5,31,30,4,train/00004_00059_00010.png
42,39,5,5,37,33,13,train/00013_00060_00007.png
47,47,6,6,42,42,20,train/00020_00009_00020.png
37,34,5,5,32,29,18,train/12576.png
165,153,14,14,151,140,25,train/00025_00021_00029.png
57,58,6,6,52,53,10,train/00010_00066_00029.png
43,45,6,5,37,40,7,train/00007_00002_00007.png
53,57,5,6,48,52,3,train/00003_00002_00024.png
49,46,5,6,44,41,25,train/05676.png
50,50,5,5,45,45,35,train/00035_00006_00019.png
38,38,5,6,32,33,7,train/00007_00005_00007.png
43,39,5,5,38,34,31,train/12077.png
42,43,6,5,37,37,14,train/00014_00025_00016.png
33,36,6,5,28,31,13,train/00013_00026_00000.png
101,94,8,9,92,86,11,train/00011_00030_00024.png
33,32,6,5,27,26,3,train/00003_00014_00010.png
35,35,6,6,30,30,10,train/00010_00055_00009.png
36,36,5,5,31,30,4,train/00004_00064_00016.png
30,32,6,6,25,27,9,train/00009_00024_00001.png
28,27,6,5,23,22,38,train/00038_00010_00002.png
44,41,6,5,39,36,7,train/00007_00001_00027.png
85,95,7,9,78,87,38,train/07226.png
58,57,5,6,53,52,4,train/00004_00055_00028.png
48,49,6,6,43,44,35,train/00035_00001_00023.png
52,53,6,6,47,48,2,train/00002_00019_00022.png
41,44,5,6,35,38,4,train/00004_00017_00021.png
34,35,5,5,28,29,25,train/00025_00017_00005.png
48,51,5,5,43,46,2,train/00002_00055_00021.png
117,100,11,9,107,92,22,train/00022_00007_00025.png
27,31,6,6,22,26,17,train/02545.png
27,26,6,6,22,21,2,train/00002_00054_00000.png
56,59,5,6,50,54,4,train/00004_00014_00025.png
31,31,5,5,25,26,17,train/00017_00003_00011.png
54,53,6,5,49,48,7,train/00007_00018_00024.png
37,38,6,6,32,32,10,train/00010_00048_00013.png
106,108,10,9,97,99,1,train/00001_00018_00026.png
64,65,5,6,59,60,10,train/00010_00014_00027.png
96,86,8,8,88,79,11,train/00011_00009_00027.png
32,32,5,5,27,27,30,train/04953.png
29,29,6,5,24,24,3,train/00003_00008_00003.png
48,47,5,5,43,42,4,train/00004_00055_00023.png
36,31,5,5,31,26,23,train/00023_00007_00004.png
82,74,7,7,75,68,30,train/00030_00004_00022.png
73,75,6,7,67,69,14,train/00014_00018_00017.png
92,81,9,8,84,74,23,train/00023_00014_00016.png
72,69,7,6,66,63,1,train/00001_00033_00028.png
38,37,5,5,33,32,25,train/00025_00026_00008.png
48,50,5,6,43,45,4,train/00004_00048_00019.png
32,32,5,5,27,27,7,train/00007_00036_00009.png
40,39,5,6,35,34,13,train/00013_00071_00010.png
71,64,7,5,65,59,25,train/00025_00019_00017.png
50,46,5,6,44,40,21,train/00149.png
42,39,5,5,37,34,13,train/00013_00063_00014.png
30,30,6,6,25,25,2,train/00002_00043_00009.png
39,44,6,5,34,39,17,train/03583.png
140,123,12,11,127,112,28,train/00028_00008_00026.png
48,44,6,6,43,39,13,train/00013_00007_00013.png
62,62,5,5,57,57,1,train/00001_00040_00021.png
75,72,6,6,69,66,10,train/00010_00057_00025.png
49,49,6,6,44,44,14,train/00014_00012_00016.png
55,53,6,5,49,48,34,train/00034_00004_00005.png
49,45,5,5,44,40,11,train/00011_00008_00004.png
53,49,6,6,48,44,31,train/00031_00019_00012.png
80,75,7,7,72,69,37,train/00037_00003_00029.png
40,40,6,6,35,35,3,train/00003_00017_00005.png
69,69,6,6,63,63,33,train/00033_00005_00015.png
47,47,6,5,42,41,2,train/00002_00061_00009.png
29,29,5,5,24,24,17,train/00017_00006_00001.png
29,30,6,6,24,25,12,train/00012_00064_00001.png
75,79,7,7,68,72,38,train/00038_00054_00026.png
118,118,10,10,108,108,10,train/00010_00027_00029.png
49,45,5,5,44,40,5,train/00005_00029_00023.png
36,35,5,5,31,30,25,train/00025_00044_00005.png
39,42,6,6,34,36,33,train/00104.png
28,29,5,6,23,24,4,train/00004_00057_00004.png
75,76,6,6,69,70,9,train/00009_00028_00023.png
32,33,5,5,27,27,12,train/05083.png
27,28,5,6,22,23,0,train/00000_00003_00000.png
49,48,5,5,44,43,25,train/00025_00031_00018.png
31,29,6,5,26,24,2,train/00002_00051_00000.png
63,63,6,5,58,57,7,train/07003.png
35,35,5,6,29,30,22,train/00022_00000_00002.png
43,45,6,6,37,40,12,train/00012_00065_00004.png
29,31,5,6,24,26,2,train/00002_00033_00004.png
30,31,5,5,25,26,41,train/00041_00000_00005.png
43,41,5,6,38,36,10,train/00010_00002_00023.png
61,60,6,5,56,55,5,train/00005_00016_00023.png
39,38,6,5,34,33,3,train/00003_00003_00013.png
111,98,9,8,102,89,23,train/12564.png
33,33,6,6,28,28,38,train/00038_00017_00005.png
30,27,6,5,25,21,10,train/09431.png
72,72,7,7,66,66,18,train/00018_00013_00023.png
59,59,6,6,54,54,8,train/00008_00041_00028.png
31,31,6,5,25,25,8,train/00008_00026_00008.png
38,36,6,5,33,31,13,train/09610.png
43,40,5,5,38,35,11,train/09699.png
33,33,6,6,28,28,12,train/00012_00044_00002.png
34,41,5,6,29,36,17,train/08666.png
50,47,5,5,45,42,18,train/00018_00002_00017.png
29,29,5,5,24,24,13,train/00013_00064_00005.png
42,48,6,6,37,43,2,train/02494.png
35,36,5,5,29,30,12,train/01185.png
41,42,5,6,36,37,8,train/08381.png
62,65,6,6,57,60,15,train/11735.png
54,57,6,5,48,52,14,train/00014_00022_00016.png
49,47,6,5,43,42,4,train/00004_00045_00023.png
111,98,10,8,101,90,11,train/00011_00030_00025.png
39,39,5,5,34,34,7,train/00007_00011_00009.png
31,34,5,6,25,28,3,train/00003_00035_00006.png
72,67,7,6,66,61,11,train/00011_00000_00024.png
61,59,6,5,56,54,9,train/00009_00026_00011.png
35,34,6,5,30,29,2,train/07437.png
37,38,5,6,32,33,22,train/00022_00000_00005.png
122,121,11,10,112,111,12,train/09232.png
49,49,5,5,44,44,2,train/05308.png
42,44,5,6,37,39,5,train/00005_00044_00015.png
51,50,6,6,46,45,1,train/02391.png
105,107,10,9,96,98,8,train/00008_00045_00029.png
30,31,5,6,25,26,4,train/00004_00009_00001.png
41,42,6,6,36,37,5,train/00005_00032_00020.png
42,41,5,5,36,36,7,train/00007_00011_00012.png
39,41,6,6,34,36,25,train/00025_00046_00000.png
52,54,6,6,47,49,3,train/00003_00030_00021.png
62,62,6,5,57,57,35,train/00035_00039_00021.png
88,87,8,7,81,80,10,train/00010_00007_00026.png
64,65,5,6,59,60,18,train/00018_00036_00017.png
53,48,6,6,48,43,26,train/00026_00018_00020.png
37,36,6,5,32,31,1,train/00001_00011_00011.png
39,39,5,5,33,33,5,train/00005_00013_00015.png
36,33,6,5,31,28,13,train/00013_00066_00005.png
41,38,6,6,36,32,1,train/10012.png
84,76,7,7,77,70,11,train/00011_00041_00026.png
47,51,6,5,42,46,15,train/00015_00012_00025.png
32,35,5,5,27,30,38,train/00038_00060_00008.png
62,60,5,6,57,55,7,train/00007_00013_00026.png
41,42,5,6,36,37,10,train/00010_00059_00013.png
42,43,6,5,37,38,3,train/06082.png
64,129,6,12,59,117,15,train/00015_00001_00025.png
28,27,6,5,23,21,10,train/00010_00033_00007.png
96,95,9,8,88,87,9,train/00009_00037_00026.png
74,73,6,6,67,67,35,train/08347.png
58,54,5,6,53,49,23,train/07511.png
31,31,6,5,26,26,38,train/10269.png
36,37,5,6,31,32,20,train/00020_00004_00013.png
31,30,6,5,26,25,3,train/07040.png
27,29,5,6,22,24,6,train/03413.png
53,52,6,5,48,47,10,train/04322.png
28,30,6,6,23,25,1,train/00001_00068_00003.png
43,43,6,5,37,37,1,train/03382.png
61,54,6,5,56,49,23,train/00023_00011_00010.png
34,34,6,5,29,29,35,train/06176.png
99,93,8,9,91,85,22,train/00022_00006_00029.png
35,34,6,5,29,28,35,train/00035_00019_00014.png
75,76,6,7,69,70,18,train/00018_00015_00021.png
56,57,5,5,51,52,14,train/00014_00023_00017.png
33,33,6,6,28,28,41,train/02805.png
38,35,6,5,33,30,22,train/00022_00006_00012.png
37,39,5,6,32,34,38,train/00038_00063_00015.png
32,34,5,6,27,29,9,train/02671.png
31,68,5,6,26,62,15,train/00015_00001_00010.png
57,51,6,5,52,46,30,train/10489.png
35,36,6,6,30,30,10,train/00010_00065_00018.png
29,28,6,5,24,23,10,train/09205.png
48,47,6,5,43,42,10,train/00010_00006_00021.png
118,120,10,11,108,110,12,train/06885.png
56,55,6,6,51,49,1,train/00001_00037_00023.png
37,37,6,5,31,31,3,train/00003_00003_00009.png
40,40,6,6,35,35,8,train/03607.png
28,28,6,6,23,23,11,train/00011_00015_00000.png
43,41,5,6,38,36,23,train/00023_00006_00013.png
182,180,16,16,167,165,1,train/10841.png
46,48,5,5,41,43,15,train/00015_00004_00020.png
32,33,5,6,27,28,1,train/00001_00063_00010.png
56,56,5,5,51,51,36,train/00036_00012_00015.png
42,43,5,6,37,38,5,train/00005_00025_00023.png
64,63,6,5,59,58,25,train/00025_00023_00017.png
28,29,6,6,23,24,12,train/02258.png
43,37,6,5,37,32,10,train/02462.png
134,116,12,11,123,106,29,train/00029_00005_00028.png
40,40,6,6,35,35,3,train/00003_00036_00015.png
63,63,5,5,58,58,18,train/00018_00022_00010.png
32,32,5,5,27,27,8,train/00008_00036_00002.png
54,50,6,6,49,45,11,train/00011_00011_00011.png
35,37,5,6,30,32,11,train/00011_00032_00001.png
68,68,6,6,62,62,42,train/06136.png
145,127,13,11,132,116,25,train/00025_00047_00023.png
29,30,6,5,24,25,17,train/02393.png
44,38,6,6,39,33,11,train/00011_00021_00014.png
73,86,7,7,67,79,38,train/00038_00040_00023.png
35,41,6,6,29,36,33,train/00033_00017_00008.png
47,45,5,6,42,40,28,train/00028_00017_00013.png
55,55,6,6,50,50,12,train/00012_00041_00024.png
85,63,8,6,78,57,13,train/00013_00032_00022.png
43,42,5,5,38,37,26,train/00026_00013_00018.png
46,45,5,6,41,40,28,train/00028_00011_00014.png
43,40,6,5,38,35,1,train/00001_00058_00012.png
33,31,6,5,28,25,28,train/02219.png
45,47,5,5,40,42,35,train/00035_00024_00023.png
132,123,11,10,121,113,4,train/09605.png
39,41,6,6,34,36,38,train/00038_00034_00017.png
28,30,5,6,23,25,1,train/04095.png
47,43,6,5,42,38,31,train/00031_00007_00018.png
44,43,6,6,39,38,25,train/00025_00024_00006.png
31,33,6,6,26,28,17,train/00017_00026_00014.png
29,30,5,5,24,25,13,train/00013_00005_00003.png
26,26,5,5,21,21,33,train/00033_00022_00003.png
94,96,8,8,86,88,10,train/00010_00053_00025.png
29,28,6,5,24,23,31,train/00031_00022_00004.png
59,62,6,6,54,57,38,train/00038_00056_00017.png
54,54,5,5,49,49,5,train/09541.png
52,51,6,5,47,46,5,train/00005_00010_00024.png
64,58,5,6,59,53,25,train/11392.png
29,30,6,6,24,25,1,train/00001_00035_00005.png
84,88,8,8,77,81,22,train/00022_00011_00029.png
35,39,6,6,30,34,39,train/10582.png
72,67,6,6,65,61,28,train/07611.png
94,84,9,8,86,77,29,train/00029_00001_00024.png
48,48,6,6,43,43,35,train/00035_00021_00020.png
32,32,5,5,27,27,10,train/00010_00012_00005.png
42,44,6,6,36,39,38,train/00038_00015_00015.png
59,59,5,5,54,53,15,train/00015_00017_00025.png
125,124,11,11,114,114,36,train/08045.png
164,142,14,12,150,130,28,train/00028_00008_00028.png
35,35,5,5,30,30,2,train/00002_00018_00013.png
98,98,9,9,90,90,1,train/00001_00043_00027.png
37,37,5,5,32,32,3,train/00003_00038_00014.png
39,37,5,5,33,32,28,train/00028_00000_00008.png
63,64,5,6,58,59,1,train/00001_00002_00024.png
51,54,6,5,46,49,38,train/08450.png
61,64,6,6,56,59,1,train/00001_00053_00010.png
40,43,6,6,35,38,15,train/00015_00003_00021.png
56,49,6,5,51,44,18,train/00018_00029_00017.png
86,84,8,7,79,77,36,train/11382.png
35,34,6,5,30,29,4,train/00004_00063_00014.png
39,40,6,6,34,35,38,train/00038_00064_00013.png
71,71,6,6,65,64,40,train/00040_00009_00025.png
30,31,6,6,25,26,2,train/11551.png
38,40,6,5,32,35,2,train/00002_00066_00009.png
44,46,5,6,39,41,9,train/05216.png
56,55,6,6,51,50,25,train/00025_00000_00013.png
99,88,8,7,91,81,13,train/07878.png
71,64,7,5,65,59,31,train/00031_00024_00028.png
32,32,6,5,26,27,12,train/00012_00002_00001.png
48,48,6,6,42,42,38,train/00038_00000_00019.png
34,35,6,6,29,30,10,train/00010_00025_00010.png
62,57,6,5,57,52,21,train/00021_00007_00020.png
32,31,5,5,27,26,8,train/05469.png
45,44,6,5,40,39,12,train/00012_00036_00009.png
32,34,5,6,27,29,35,train/00035_00015_00006.png
40,34,6,6,34,29,20,train/00020_00000_00013.png
116,110,10,9,106,101,5,train/00005_00056_00029.png
37,37,5,5,32,32,5,train/00005_00028_00008.png
60,63,5,6,55,58,3,train/12396.png
104,86,9,8,95,79,38,train/10377.png
54,55,6,6,49,49,15,train/00015_00000_00022.png
37,37,6,5,32,32,5,train/00005_00002_00018.png
45,40,5,5,39,35,13,train/00013_00025_00013.png
31,32,5,5,26,27,10,train/00010_00007_00001.png
29,29,5,5,24,24,21,train/00021_00002_00000.png
61,57,5,6,56,52,11,train/00011_00029_00010.png
32,31,6,5,27,26,40,train/00040_00001_00004.png
55,51,5,5,49,45,11,train/02775.png
49,47,6,6,44,42,30,train/00030_00005_00017.png
58,57,6,5,53,52,10,train/00010_00007_00021.png
30,29,6,6,24,24,5,train/12348.png
62,58,5,5,57,53,23,train/12420.png
48,47,6,5,43,42,2,train/00002_00029_00014.png
32,29,6,5,27,23,11,train/00011_00006_00007.png
38,39,6,6,32,33,2,train/00002_00004_00014.png
40,38,6,6,35,33,28,train/04057.png
74,75,7,6,68,69,12,train/00012_00047_00020.png
64,71,6,6,59,65,1,train/00001_00053_00014.png
61,63,6,6,56,58,35,train/12064.png
25,26,5,5,20,21,1,train/00815.png
69,61,7,5,63,56,25,train/00025_00043_00021.png
40,41,6,6,35,36,4,train/00004_00058_00018.png
34,36,6,6,29,31,5,train/00005_00046_00008.png
48,48,6,5,43,43,2,train/00002_00040_00024.png
105,93,9,9,96,85,18,train/09247.png
122,112,11,9,112,103,23,train/03840.png
70,73,6,6,64,67,2,train/00002_00019_00029.png
38,42,5,6,33,37,38,train/00038_00041_00018.png
88,75,7,6,81,69,30,train/00030_00003_00021.png
30,29,6,5,25,24,42,train/00042_00002_00006.png
45,45,5,5,40,40,35,train/00035_00026_00016.png
39,39,5,5,34,34,35,train/00035_00008_00001.png
